numer_acc	fid_err_targ	fid_err_primary	fid_err_secondary	num_iter	run_time	termination
1.000000e-04	1.0000e-02	0.0091	0.00559936465	34	0:12:29.278058	Goal achieved
1.000000e-04	1.0000e-02	0.0092	0.00542270369	30	0:10:26.389404	Goal achieved
1.000000e-04	1.0000e-02	0.0092	0.00607095134	42	0:15:17.247669	Goal achieved
1.000000e-04	1.0000e-02	0.0092	0.00579241772	29	0:10:06.773178	Goal achieved
1.000000e-04	1.0000e-02	0.0092	0.00586997746	37	0:12:35.970594	Goal achieved
1.000000e-04	1.0000e-02	0.0093	0.00534771749	26	0:08:12.609313	Goal achieved
1.000000e-04	1.0000e-02	0.0093	0.00604415623	41	0:15:17.364896	Goal achieved
1.000000e-04	1.0000e-02	0.0094	0.00562420826	25	0:09:20.401548	Goal achieved
1.000000e-04	1.0000e-02	0.0094	0.00520706979	35	0:11:41.365449	Goal achieved
1.000000e-04	1.0000e-02	0.0094	0.00701887332	31	0:11:33.536652	Goal achieved
1.000000e-04	1.0000e-02	0.0094	0.00630838751	32	0:11:30.474768	Goal achieved
1.000000e-04	1.0000e-02	0.0095	0.00509200763	23	0:08:15.756118	Goal achieved
1.000000e-04	1.0000e-02	0.0095	0.00587241428	33	0:11:46.457030	Goal achieved
1.000000e-04	1.0000e-02	0.0095	0.00500755257	28	0:10:17.854140	Goal achieved
1.000000e-04	1.0000e-02	0.0095	0.00632587414	32	0:11:13.341864	Goal achieved
1.000000e-04	1.0000e-02	0.0096	0.00493338933	78	0:26:41.219491	Goal achieved
1.000000e-04	1.0000e-02	0.0096	0.00539625893	28	0:10:31.738762	Goal achieved
1.000000e-04	1.0000e-02	0.0096	0.00560107634	23	0:08:30.488951	Goal achieved
1.000000e-04	1.0000e-02	0.0096	0.00564846603	29	0:10:33.905565	Goal achieved
1.000000e-04	1.0000e-02	0.0097	0.00452075281	88	0:29:09.150260	Goal achieved
1.000000e-04	1.0000e-02	0.0097	0.00618207614	43	0:15:22.937179	Goal achieved
1.000000e-04	1.0000e-02	0.0098	0.00540126347	29	0:10:29.354964	Goal achieved
1.000000e-04	1.0000e-02	0.0098	0.00663536893	32	0:11:12.753027	Goal achieved
1.000000e-04	1.0000e-02	0.0098	0.00758237754	31	0:10:58.354215	Goal achieved
1.000000e-04	1.0000e-02	0.0099	0.00424883983	85	0:27:33.593667	Goal achieved
1.000000e-04	1.0000e-02	0.0099	0.00471868595	84	0:28:10.627407	Goal achieved
1.000000e-04	1.0000e-02	0.0099	0.00570799119	29	0:09:38.118871	Goal achieved
1.000000e-04	1.0000e-02	0.01	0.00482034416	86	0:28:37.023270	Goal achieved
1.000000e-04	1.0000e-02	0.01	0.00682149004	36	0:11:54.238305	Goal achieved
1.000000e-04	1.0000e-02	0.01	0.00599705267	37	0:14:06.757715	Goal achieved
1.000000e-04	1.0000e-02	0.0125	0.00590359145	98	0:36:09.840016	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.000000e-04	1.0000e-02	0.0162	0.00801828835	86	0:35:26.661864	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.000000e-04	1.0000e-02	0.0218	0.0113673059	63	0:32:24.045287	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.296875e-04	1.0000e-02	0.00791875	0.0049405909	27	0:11:16.596717	Goal achieved
1.296875e-04	1.0000e-02	0.00791875	0.00523621988	38	0:11:58.777311	Goal achieved
1.296875e-04	1.0000e-02	0.00791875	0.00533582893	29	0:10:57.858878	Goal achieved
1.296875e-04	1.0000e-02	0.0080484375	0.00451878507	40	0:12:00.245543	Goal achieved
1.296875e-04	1.0000e-02	0.0080484375	0.00486145507	33	0:11:37.540009	Goal achieved
1.296875e-04	1.0000e-02	0.0080484375	0.00519525378	39	0:12:06.720334	Goal achieved
1.296875e-04	1.0000e-02	0.0083078125	0.00540449113	32	0:11:13.298076	Goal achieved
1.296875e-04	1.0000e-02	0.0084375	0.00632818746	37	0:11:56.255088	Goal achieved
1.296875e-04	1.0000e-02	0.0085671875	0.00556315891	39	0:12:01.924362	Goal achieved
1.296875e-04	1.0000e-02	0.008696875	0.00527748567	30	0:10:42.249424	Goal achieved
1.296875e-04	1.0000e-02	0.008696875	0.00559341767	31	0:09:03.525088	Goal achieved
1.296875e-04	1.0000e-02	0.0088265625	0.00552490954	32	0:11:12.648480	Goal achieved
1.296875e-04	1.0000e-02	0.0088265625	0.00620886865	32	0:10:48.323622	Goal achieved
1.296875e-04	1.0000e-02	0.00895625	0.0050057014	31	0:10:36.691691	Goal achieved
1.296875e-04	1.0000e-02	0.0090859375	0.00565552674	36	0:11:55.442103	Goal achieved
1.296875e-04	1.0000e-02	0.0090859375	0.00561335432	28	0:09:32.262381	Goal achieved
1.296875e-04	1.0000e-02	0.0090859375	0.00634916411	31	0:10:20.560222	Goal achieved
1.296875e-04	1.0000e-02	0.009215625	0.00530125308	37	0:11:32.859186	Goal achieved
1.296875e-04	1.0000e-02	0.009215625	0.00666320419	36	0:11:44.497173	Goal achieved
1.296875e-04	1.0000e-02	0.009215625	0.00484994696	27	0:09:01.056744	Goal achieved
1.296875e-04	1.0000e-02	0.0093453125	0.00627512427	43	0:12:40.071002	Goal achieved
1.296875e-04	1.0000e-02	0.0093453125	0.00583631874	32	0:10:44.918863	Goal achieved
1.296875e-04	1.0000e-02	0.009475	0.00592296188	36	0:11:10.151284	Goal achieved
1.296875e-04	1.0000e-02	0.0096046875	0.00636170741	32	0:10:54.685575	Goal achieved
1.296875e-04	1.0000e-02	0.0096046875	0.00506999936	29	0:09:44.798988	Goal achieved
1.296875e-04	1.0000e-02	0.0096046875	0.00570811721	30	0:10:45.629625	Goal achieved
1.296875e-04	1.0000e-02	0.0096046875	0.00515817788	27	0:08:48.765259	Goal achieved
1.296875e-04	1.0000e-02	0.0096046875	0.00564368962	37	0:12:03.274323	Goal achieved
1.296875e-04	1.0000e-02	0.0096046875	0.00587276267	37	0:11:38.812316	Goal achieved
1.296875e-04	1.0000e-02	0.0096046875	0.00455851761	97	0:17:40.582952	Goal achieved
1.296875e-04	1.0000e-02	0.009734375	0.0053818099	34	0:11:05.951483	Goal achieved
1.296875e-04	1.0000e-02	0.009734375	0.00565822853	30	0:11:06.630512	Goal achieved
1.296875e-04	1.0000e-02	0.009734375	0.00562748294	28	0:09:37.934755	Goal achieved
1.296875e-04	1.0000e-02	0.009734375	0.00733171959	33	0:10:55.147902	Goal achieved
1.296875e-04	1.0000e-02	0.009734375	0.00521580852	38	0:11:48.503150	Goal achieved
1.296875e-04	1.0000e-02	0.0098640625	0.00656983677	38	0:11:59.342803	Goal achieved
1.296875e-04	1.0000e-02	0.0098640625	0.00562684719	39	0:12:19.331944	Goal achieved
1.296875e-04	1.0000e-02	0.0098640625	0.00589780194	28	0:10:22.299295	Goal achieved
1.296875e-04	1.0000e-02	0.0098640625	0.00730201328	34	0:11:40.627779	Goal achieved
1.296875e-04	1.0000e-02	0.0098640625	0.0047163341	78	0:15:48.111764	Goal achieved
1.296875e-04	1.0000e-02	0.00999375	0.00711011082	37	0:11:32.115865	Goal achieved
1.296875e-04	1.0000e-02	0.00999375	0.00577339791	31	0:10:41.734699	Goal achieved
1.296875e-04	1.0000e-02	0.00999375	0.00712243815	29	0:10:01.774619	Goal achieved
1.296875e-04	1.0000e-02	0.00999375	0.0050169014	34	0:10:48.931633	Goal achieved
1.296875e-04	1.0000e-02	0.00999375	0.00606197265	32	0:11:17.882482	Goal achieved
1.296875e-04	1.0000e-02	0.00999375	0.00569709121	25	0:09:59.586124	Goal achieved
1.296875e-04	1.0000e-02	0.00999375	0.00447102793	100	0:17:36.589370	Goal achieved
1.296875e-04	1.0000e-02	0.019590625	0.0101759859	76	0:19:23.276856	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.296875e-04	1.0000e-02	0.02140625	0.0109311138	63	0:17:50.297402	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.296875e-04	1.0000e-02	0.030484375	0.0158202286	65	0:18:09.609608	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.593750e-04	1.0000e-02	0.00654375	0.0049802384	34	0:11:06.123678	Goal achieved
1.593750e-04	1.0000e-02	0.00718125	0.00493682035	38	0:11:49.461451	Goal achieved
1.593750e-04	1.0000e-02	0.007659375	0.00503896634	36	0:12:24.091325	Goal achieved
1.593750e-04	1.0000e-02	0.00781875	0.00523467605	32	0:11:49.669030	Goal achieved
1.593750e-04	1.0000e-02	0.00781875	0.00464290387	34	0:11:49.108683	Goal achieved
1.593750e-04	1.0000e-02	0.007978125	0.0052422754	34	0:11:42.311271	Goal achieved
1.593750e-04	1.0000e-02	0.008615625	0.00621051038	35	0:11:39.102874	Goal achieved
1.593750e-04	1.0000e-02	0.008775	0.00541416494	33	0:11:47.060127	Goal achieved
1.593750e-04	1.0000e-02	0.008934375	0.00684137903	42	0:13:51.769026	Goal achieved
1.593750e-04	1.0000e-02	0.008934375	0.00672401961	35	0:11:40.418602	Goal achieved
1.593750e-04	1.0000e-02	0.008934375	0.00525504116	49	0:14:27.536865	Goal achieved
1.593750e-04	1.0000e-02	0.008934375	0.00531145122	33	0:11:39.171160	Goal achieved
1.593750e-04	1.0000e-02	0.008934375	0.00640657263	30	0:10:07.422446	Goal achieved
1.593750e-04	1.0000e-02	0.00909375	0.00569932226	32	0:11:57.147622	Goal achieved
1.593750e-04	1.0000e-02	0.00909375	0.00547086789	36	0:13:00.058677	Goal achieved
1.593750e-04	1.0000e-02	0.00909375	0.00573872965	31	0:11:37.234180	Goal achieved
1.593750e-04	1.0000e-02	0.009253125	0.00516938679	29	0:09:14.067827	Goal achieved
1.593750e-04	1.0000e-02	0.009253125	0.00600574537	45	0:13:48.774957	Goal achieved
1.593750e-04	1.0000e-02	0.009253125	0.00457381835	82	0:18:42.862982	Goal achieved
1.593750e-04	1.0000e-02	0.0094125	0.00571753995	34	0:11:52.296068	Goal achieved
1.593750e-04	1.0000e-02	0.009571875	0.00739701925	31	0:10:54.680211	Goal achieved
1.593750e-04	1.0000e-02	0.009571875	0.00536422587	31	0:11:11.296258	Goal achieved
1.593750e-04	1.0000e-02	0.00973125	0.0064277462	26	0:09:29.335785	Goal achieved
1.593750e-04	1.0000e-02	0.00973125	0.00652686276	41	0:13:17.613998	Goal achieved
1.593750e-04	1.0000e-02	0.00973125	0.00490054073	95	0:20:47.087332	Goal achieved
1.593750e-04	1.0000e-02	0.00973125	0.00600246421	29	0:10:33.080149	Goal achieved
1.593750e-04	1.0000e-02	0.00973125	0.00517684626	32	0:11:23.247676	Goal achieved
1.593750e-04	1.0000e-02	0.00973125	0.00749604758	31	0:10:02.672995	Goal achieved
1.593750e-04	1.0000e-02	0.009890625	0.00597198635	32	0:11:43.639189	Goal achieved
1.593750e-04	1.0000e-02	0.009890625	0.00466437357	95	0:20:56.041305	Goal achieved
1.593750e-04	1.0000e-02	0.009890625	0.00503921586	92	0:20:40.354792	Goal achieved
1.593750e-04	1.0000e-02	0.009890625	0.00493790133	70	0:17:03.753817	Goal achieved
1.593750e-04	1.0000e-02	0.009890625	0.00482047796	77	0:18:28.097743	Goal achieved
1.593750e-04	1.0000e-02	0.010528125	0.00517365942	98	0:24:27.693429	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.593750e-04	1.0000e-02	0.014990625	0.00779535217	77	0:22:45.380913	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.593750e-04	1.0000e-02	0.016584375	0.00880607022	78	0:24:25.193263	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.593750e-04	1.0000e-02	0.01865625	0.00953151967	62	0:21:25.901853	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.593750e-04	1.0000e-02	0.0196125	0.0103399189	59	0:21:19.484389	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.593750e-04	1.0000e-02	0.02120625	0.0108118893	52	0:19:56.414663	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.593750e-04	1.0000e-02	0.021365625	0.0110184571	67	0:23:38.152879	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.593750e-04	1.0000e-02	0.02503125	0.0126726754	62	0:21:09.518950	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.593750e-04	1.0000e-02	0.02503125	0.0133075966	54	0:20:20.282847	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.593750e-04	1.0000e-02	0.02503125	0.0131624773	63	0:22:51.439198	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.593750e-04	1.0000e-02	0.025190625	0.0129621154	63	0:21:28.884789	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.593750e-04	1.0000e-02	0.026465625	0.014030354	71	0:21:40.579501	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.593750e-04	1.0000e-02	0.028696875	0.0148319569	66	0:21:33.695419	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.593750e-04	1.0000e-02	0.029015625	0.0154993624	79	0:23:38.437758	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.593750e-04	1.0000e-02	0.029653125	0.0156465252	64	0:21:53.264719	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.593750e-04	1.0000e-02	0.036665625	0.0200731923	55	0:20:30.448741	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.593750e-04	1.0000e-02	0.0381	0.0207581363	59	0:20:56.932310	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.890625e-04	1.0000e-02	0.006340625	0.00426117609	27	0:09:35.669973	Goal achieved
1.890625e-04	1.0000e-02	0.00671875	0.00454625522	39	0:11:49.851679	Goal achieved
1.890625e-04	1.0000e-02	0.0080421875	0.00551069208	26	0:09:38.706537	Goal achieved
1.890625e-04	1.0000e-02	0.0080421875	0.00534824734	45	0:12:40.926030	Goal achieved
1.890625e-04	1.0000e-02	0.0080421875	0.00531872209	40	0:12:11.145248	Goal achieved
1.890625e-04	1.0000e-02	0.0084203125	0.00481247539	49	0:12:45.652521	Goal achieved
1.890625e-04	1.0000e-02	0.0084203125	0.0058087238	34	0:11:18.225884	Goal achieved
1.890625e-04	1.0000e-02	0.0084203125	0.00577442427	35	0:10:37.427291	Goal achieved
1.890625e-04	1.0000e-02	0.008609375	0.00618393847	60	0:14:36.629211	Goal achieved
1.890625e-04	1.0000e-02	0.0087984375	0.00536324081	34	0:11:23.373639	Goal achieved
1.890625e-04	1.0000e-02	0.0087984375	0.00577340304	32	0:11:09.278497	Goal achieved
1.890625e-04	1.0000e-02	0.0089875	0.00579334849	36	0:11:35.497326	Goal achieved
1.890625e-04	1.0000e-02	0.0089875	0.00537646644	28	0:10:15.770061	Goal achieved
1.890625e-04	1.0000e-02	0.0091765625	0.00587337001	24	0:08:04.221205	Goal achieved
1.890625e-04	1.0000e-02	0.009365625	0.00598725843	47	0:13:09.938432	Goal achieved
1.890625e-04	1.0000e-02	0.0095546875	0.0062466646	35	0:11:17.541694	Goal achieved
1.890625e-04	1.0000e-02	0.0095546875	0.00621541014	46	0:12:26.572101	Goal achieved
1.890625e-04	1.0000e-02	0.0095546875	0.00513242423	25	0:09:30.662212	Goal achieved
1.890625e-04	1.0000e-02	0.0095546875	0.00678888506	46	0:12:50.499227	Goal achieved
1.890625e-04	1.0000e-02	0.0095546875	0.00637261612	49	0:13:04.576155	Goal achieved
1.890625e-04	1.0000e-02	0.0095546875	0.00561673459	30	0:09:39.329229	Goal achieved
1.890625e-04	1.0000e-02	0.0095546875	0.00555064853	28	0:09:42.878111	Goal achieved
1.890625e-04	1.0000e-02	0.00974375	0.006012099	31	0:10:09.105993	Goal achieved
1.890625e-04	1.0000e-02	0.00974375	0.00556193412	24	0:08:36.516264	Goal achieved
1.890625e-04	1.0000e-02	0.00974375	0.00588356588	38	0:12:05.245403	Goal achieved
1.890625e-04	1.0000e-02	0.00974375	0.00615620801	36	0:11:40.410128	Goal achieved
1.890625e-04	1.0000e-02	0.00974375	0.00737398893	25	0:08:38.629351	Goal achieved
1.890625e-04	1.0000e-02	0.00974375	0.00676654028	30	0:09:28.177550	Goal achieved
1.890625e-04	1.0000e-02	0.00974375	0.00618605768	27	0:10:23.220966	Goal achieved
1.890625e-04	1.0000e-02	0.00974375	0.00669362272	27	0:09:21.257809	Goal achieved
1.890625e-04	1.0000e-02	0.00974375	0.00496849754	30	0:09:40.831190	Goal achieved
1.890625e-04	1.0000e-02	0.0099328125	0.00601426167	23	0:07:30.385972	Goal achieved
1.890625e-04	1.0000e-02	0.0099328125	0.00737000763	42	0:11:44.864063	Goal achieved
1.890625e-04	1.0000e-02	0.0099328125	0.00699466818	35	0:11:41.491888	Goal achieved
1.890625e-04	1.0000e-02	0.0099328125	0.00684762743	38	0:11:25.654006	Goal achieved
1.890625e-04	1.0000e-02	0.0099328125	0.00606193456	31	0:10:01.619434	Goal achieved
1.890625e-04	1.0000e-02	0.0099328125	0.00636905751	46	0:12:42.057099	Goal achieved
1.890625e-04	1.0000e-02	0.0099328125	0.00638969622	32	0:10:14.028840	Goal achieved
1.890625e-04	1.0000e-02	0.0099328125	0.00643291611	34	0:11:32.346048	Goal achieved
1.890625e-04	1.0000e-02	0.0099328125	0.00564683532	36	0:11:50.150264	Goal achieved
1.890625e-04	1.0000e-02	0.0099328125	0.00573623322	37	0:11:57.002418	Goal achieved
1.890625e-04	1.0000e-02	0.0148484375	0.00742975119	95	0:21:18.446224	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.890625e-04	1.0000e-02	0.0201421875	0.0102861471	56	0:17:47.149804	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.890625e-04	1.0000e-02	0.0226	0.011751008	70	0:19:02.357763	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.890625e-04	1.0000e-02	0.024490625	0.012409613	59	0:17:49.696725	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.890625e-04	1.0000e-02	0.025625	0.0132925598	63	0:20:20.544385	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.890625e-04	1.0000e-02	0.026759375	0.0141323836	67	0:18:32.376687	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.890625e-04	1.0000e-02	0.0299734375	0.0164151009	62	0:17:45.029871	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.890625e-04	1.0000e-02	0.0345109375	0.0187647567	50	0:16:52.064934	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.890625e-04	1.0000e-02	0.04075	0.0234256885	56	0:21:38.554381	b'ABNORMAL_TERMINATION_IN_LNSRCH'
2.187500e-04	1.0000e-02	0.00646875	0.00460618596	46	0:13:07.286401	Goal achieved
2.187500e-04	1.0000e-02	0.00778125	0.00544809313	46	0:12:57.073908	Goal achieved
2.187500e-04	1.0000e-02	0.008	0.00437195424	27	0:09:43.845733	Goal achieved
2.187500e-04	1.0000e-02	0.0084375	0.00534823654	33	0:10:34.314920	Goal achieved
2.187500e-04	1.0000e-02	0.0084375	0.00535259027	32	0:11:22.417798	Goal achieved
2.187500e-04	1.0000e-02	0.0084375	0.00569255991	41	0:12:14.060828	Goal achieved
2.187500e-04	1.0000e-02	0.00865625	0.00503996996	26	0:09:16.993955	Goal achieved
2.187500e-04	1.0000e-02	0.00865625	0.00538998888	38	0:11:37.325466	Goal achieved
2.187500e-04	1.0000e-02	0.00865625	0.00516679648	22	0:08:19.202135	Goal achieved
2.187500e-04	1.0000e-02	0.00865625	0.00605746608	38	0:11:55.198426	Goal achieved
2.187500e-04	1.0000e-02	0.008875	0.00586614044	34	0:11:29.975540	Goal achieved
2.187500e-04	1.0000e-02	0.008875	0.00521440905	31	0:11:07.681386	Goal achieved
2.187500e-04	1.0000e-02	0.00909375	0.00536270706	30	0:10:09.180901	Goal achieved
2.187500e-04	1.0000e-02	0.00909375	0.00624791746	34	0:11:03.317356	Goal achieved
2.187500e-04	1.0000e-02	0.0093125	0.00461300804	25	0:09:13.295005	Goal achieved
2.187500e-04	1.0000e-02	0.0093125	0.00598704886	29	0:10:07.199309	Goal achieved
2.187500e-04	1.0000e-02	0.0093125	0.00609260285	37	0:11:52.615391	Goal achieved
2.187500e-04	1.0000e-02	0.0093125	0.00497170514	30	0:10:43.937005	Goal achieved
2.187500e-04	1.0000e-02	0.0093125	0.00656942841	32	0:11:01.732336	Goal achieved
2.187500e-04	1.0000e-02	0.0093125	0.00612512232	45	0:12:22.288668	Goal achieved
2.187500e-04	1.0000e-02	0.00953125	0.00597046973	27	0:09:40.668644	Goal achieved
2.187500e-04	1.0000e-02	0.00953125	0.00562723832	36	0:11:52.518597	Goal achieved
2.187500e-04	1.0000e-02	0.00953125	0.00558895214	27	0:09:35.364019	Goal achieved
2.187500e-04	1.0000e-02	0.00953125	0.00651491562	37	0:12:10.232716	Goal achieved
2.187500e-04	1.0000e-02	0.00953125	0.00810880665	41	0:12:14.735943	Goal achieved
2.187500e-04	1.0000e-02	0.00953125	0.00578122311	30	0:10:23.740883	Goal achieved
2.187500e-04	1.0000e-02	0.00953125	0.00609211336	32	0:10:42.406485	Goal achieved
2.187500e-04	1.0000e-02	0.00953125	0.00573003925	27	0:11:12.307874	Goal achieved
2.187500e-04	1.0000e-02	0.00953125	0.00486436071	82	0:16:23.901701	Goal achieved
2.187500e-04	1.0000e-02	0.00953125	0.00604891238	32	0:10:44.669196	Goal achieved
2.187500e-04	1.0000e-02	0.00975	0.00544335847	28	0:09:34.723908	Goal achieved
2.187500e-04	1.0000e-02	0.00975	0.00571203223	29	0:10:05.954310	Goal achieved
2.187500e-04	1.0000e-02	0.00975	0.00643072447	41	0:12:33.386005	Goal achieved
