numer_acc	fid_err_targ	fid_err_primary	fid_err_secondary	num_iter	run_time	termination
3.000000e-04	3.0000e-02	0.0217	0.0177883734	26	0:02:16.609440	Goal achieved
3.000000e-04	3.0000e-02	0.0226	0.0130267727	16	0:01:44.206589	Goal achieved
3.000000e-04	3.0000e-02	0.0226	0.0159568648	29	0:02:20.128154	Goal achieved
3.000000e-04	3.0000e-02	0.0229	0.0159718887	24	0:00:48.530909	Goal achieved
3.000000e-04	3.0000e-02	0.0238	0.0160131364	25	0:02:14.752474	Goal achieved
3.000000e-04	3.0000e-02	0.0238	0.0153860653	27	0:01:54.995773	Goal achieved
3.000000e-04	3.0000e-02	0.0244	0.0185923981	26	0:00:51.504133	Goal achieved
3.000000e-04	3.0000e-02	0.025	0.0168169074	41	0:00:51.102977	Goal achieved
3.000000e-04	3.0000e-02	0.0253	0.0170849791	36	0:02:42.381808	Goal achieved
3.000000e-04	3.0000e-02	0.0253	0.0180223325	29	0:02:33.860427	Goal achieved
3.000000e-04	3.0000e-02	0.0253	0.0150588746	24	0:01:50.882821	Goal achieved
3.000000e-04	3.0000e-02	0.0253	0.0142236449	18	0:00:48.094595	Goal achieved
3.000000e-04	3.0000e-02	0.0259	0.0152816823	20	0:00:41.537537	Goal achieved
3.000000e-04	3.0000e-02	0.0268	0.0176239502	20	0:02:15.703924	Goal achieved
3.000000e-04	3.0000e-02	0.0268	0.0155176187	17	0:00:38.663071	Goal achieved
3.000000e-04	3.0000e-02	0.0271	0.020069707	31	0:00:59.753611	Goal achieved
3.000000e-04	3.0000e-02	0.0271	0.0171479126	41	0:02:51.829099	Goal achieved
3.000000e-04	3.0000e-02	0.0271	0.0168849883	15	0:01:35.446653	Goal achieved
3.000000e-04	3.0000e-02	0.0271	0.0198280572	25	0:01:49.256971	Goal achieved
3.000000e-04	3.0000e-02	0.0271	0.0187004287	19	0:01:41.823284	Goal achieved
3.000000e-04	3.0000e-02	0.0274	0.0193044466	31	0:02:01.765193	Goal achieved
3.000000e-04	3.0000e-02	0.0274	0.0181064447	44	0:02:08.778143	Goal achieved
3.000000e-04	3.0000e-02	0.0274	0.0179783034	20	0:00:42.750951	Goal achieved
3.000000e-04	3.0000e-02	0.0277	0.0189370523	30	0:02:21.354266	Goal achieved
3.000000e-04	3.0000e-02	0.0277	0.0153020113	47	0:02:08.861169	Goal achieved
3.000000e-04	3.0000e-02	0.0277	0.0183989482	17	0:02:02.947547	Goal achieved
3.000000e-04	3.0000e-02	0.028	0.0194209158	24	0:01:45.904412	Goal achieved
3.000000e-04	3.0000e-02	0.028	0.0187605682	25	0:02:29.430848	Goal achieved
3.000000e-04	3.0000e-02	0.028	0.0206641075	19	0:00:39.464695	Goal achieved
3.000000e-04	3.0000e-02	0.028	0.0227671474	25	0:00:48.331524	Goal achieved
3.000000e-04	3.0000e-02	0.028	0.0198384295	33	0:00:38.297318	Goal achieved
3.000000e-04	3.0000e-02	0.0283	0.0176916193	36	0:02:42.277168	Goal achieved
3.000000e-04	3.0000e-02	0.0286	0.0166292507	18	0:00:54.405620	Goal achieved
3.000000e-04	3.0000e-02	0.0286	0.0218807883	28	0:01:57.962835	Goal achieved
3.000000e-04	3.0000e-02	0.0286	0.0167357766	17	0:01:37.418328	Goal achieved
3.000000e-04	3.0000e-02	0.0289	0.0186757418	16	0:00:06.244269	Goal achieved
3.000000e-04	3.0000e-02	0.0289	0.0206884526	30	0:02:27.426412	Goal achieved
3.000000e-04	3.0000e-02	0.0292	0.0158563243	36	0:02:35.182225	Goal achieved
3.000000e-04	3.0000e-02	0.0292	0.0179206188	19	0:01:59.799281	Goal achieved
3.000000e-04	3.0000e-02	0.0292	0.0189887955	20	0:00:18.684104	Goal achieved
3.000000e-04	3.0000e-02	0.0292	0.018620756	20	0:01:44.971370	Goal achieved
3.000000e-04	3.0000e-02	0.0292	0.0193483449	24	0:00:50.642832	Goal achieved
3.000000e-04	3.0000e-02	0.0295	0.0157599205	32	0:02:00.028854	Goal achieved
3.000000e-04	3.0000e-02	0.0295	0.0164969961	45	0:02:10.350728	Goal achieved
3.000000e-04	3.0000e-02	0.0295	0.0156788558	56	0:03:03.642055	Goal achieved
3.000000e-04	3.0000e-02	0.0295	0.0179238103	27	0:02:31.585084	Goal achieved
3.000000e-04	3.0000e-02	0.0295	0.0150690702	36	0:01:05.011961	Goal achieved
3.000000e-04	3.0000e-02	0.0295	0.0200977147	39	0:01:01.139190	Goal achieved
3.000000e-04	3.0000e-02	0.0298	0.0161022411	57	0:01:19.398741	Goal achieved
3.000000e-04	3.0000e-02	0.0298	0.0204186925	27	0:02:08.753163	Goal achieved
4.781250e-04	3.0000e-02	0.022478125	0.0140799601	19	0:00:22.125365	Goal achieved
4.781250e-04	3.0000e-02	0.02295625	0.0139434169	19	0:00:44.323022	Goal achieved
4.781250e-04	3.0000e-02	0.0239125	0.0142859012	20	0:00:53.913557	Goal achieved
4.781250e-04	3.0000e-02	0.0239125	0.0168075437	36	0:00:54.244831	Goal achieved
4.781250e-04	3.0000e-02	0.0239125	0.0141386002	20	0:01:00.502121	Goal achieved
4.781250e-04	3.0000e-02	0.02486875	0.0178934768	36	0:01:10.201193	Goal achieved
4.781250e-04	3.0000e-02	0.025346875	0.0147798068	23	0:01:04.457790	Goal achieved
4.781250e-04	3.0000e-02	0.025346875	0.0166595699	22	0:01:03.266789	Goal achieved
4.781250e-04	3.0000e-02	0.025346875	0.0158029021	31	0:01:06.121383	Goal achieved
4.781250e-04	3.0000e-02	0.026303125	0.0172073652	19	0:00:58.369186	Goal achieved
4.781250e-04	3.0000e-02	0.026303125	0.01855785	20	0:00:22.900000	Goal achieved
4.781250e-04	3.0000e-02	0.026303125	0.0179828295	30	0:01:06.711600	Goal achieved
4.781250e-04	3.0000e-02	0.026303125	0.0164925663	22	0:00:49.614909	Goal achieved
4.781250e-04	3.0000e-02	0.026303125	0.0161806097	31	0:01:06.280594	Goal achieved
4.781250e-04	3.0000e-02	0.02678125	0.0205827504	21	0:00:29.403851	Goal achieved
4.781250e-04	3.0000e-02	0.02678125	0.0179679084	23	0:01:05.675836	Goal achieved
4.781250e-04	3.0000e-02	0.02678125	0.0162572268	16	0:00:19.941795	Goal achieved
4.781250e-04	3.0000e-02	0.027259375	0.0207540243	32	0:00:35.607485	Goal achieved
4.781250e-04	3.0000e-02	0.027259375	0.0195367739	28	0:00:29.770715	Goal achieved
4.781250e-04	3.0000e-02	0.0277375	0.0195112211	40	0:00:42.006533	Goal achieved
4.781250e-04	3.0000e-02	0.0277375	0.01747757	20	0:00:22.891950	Goal achieved
4.781250e-04	3.0000e-02	0.028215625	0.018324071	28	0:01:06.505057	Goal achieved
4.781250e-04	3.0000e-02	0.028215625	0.0174566143	14	0:00:48.482816	Goal achieved
4.781250e-04	3.0000e-02	0.028215625	0.0176811346	32	0:01:08.593042	Goal achieved
4.781250e-04	3.0000e-02	0.028215625	0.0189028016	35	0:00:37.024348	Goal achieved
4.781250e-04	3.0000e-02	0.028215625	0.0144142194	36	0:01:12.489618	Goal achieved
4.781250e-04	3.0000e-02	0.028215625	0.0151630431	50	0:01:01.207290	Goal achieved
4.781250e-04	3.0000e-02	0.028215625	0.0170582331	14	0:00:49.396385	Goal achieved
4.781250e-04	3.0000e-02	0.02869375	0.0217931258	25	0:01:01.217786	Goal achieved
4.781250e-04	3.0000e-02	0.02869375	0.0176345529	18	0:00:52.021118	Goal achieved
4.781250e-04	3.0000e-02	0.02869375	0.0214455439	31	0:00:56.379903	Goal achieved
4.781250e-04	3.0000e-02	0.02869375	0.019885567	20	0:00:28.857614	Goal achieved
4.781250e-04	3.0000e-02	0.02869375	0.021829672	27	0:00:31.026813	Goal achieved
4.781250e-04	3.0000e-02	0.02869375	0.0187082162	32	0:01:11.018185	Goal achieved
4.781250e-04	3.0000e-02	0.02869375	0.015698702	36	0:00:32.030674	Goal achieved
4.781250e-04	3.0000e-02	0.02869375	0.0194582134	20	0:00:53.769308	Goal achieved
4.781250e-04	3.0000e-02	0.02869375	0.0186778406	25	0:01:06.051315	Goal achieved
4.781250e-04	3.0000e-02	0.02869375	0.0160800543	43	0:01:00.232548	Goal achieved
4.781250e-04	3.0000e-02	0.02869375	0.0207702028	41	0:01:15.382758	Goal achieved
4.781250e-04	3.0000e-02	0.029171875	0.0178073865	22	0:00:49.577489	Goal achieved
4.781250e-04	3.0000e-02	0.029171875	0.0153782045	46	0:01:14.045760	Goal achieved
4.781250e-04	3.0000e-02	0.029171875	0.0160827185	42	0:01:12.575033	Goal achieved
4.781250e-04	3.0000e-02	0.029171875	0.0158686288	36	0:01:10.757193	Goal achieved
4.781250e-04	3.0000e-02	0.029171875	0.0201549137	26	0:01:08.979964	Goal achieved
4.781250e-04	3.0000e-02	0.02965	0.0226907845	31	0:00:59.387181	Goal achieved
4.781250e-04	3.0000e-02	0.02965	0.0219370381	26	0:00:30.687164	Goal achieved
4.781250e-04	3.0000e-02	0.02965	0.0180183912	19	0:01:00.723037	Goal achieved
4.781250e-04	3.0000e-02	0.035865625	0.0198270313	45	0:01:06.224206	b'ABNORMAL_TERMINATION_IN_LNSRCH'
4.781250e-04	3.0000e-02	0.043515625	0.0244021045	33	0:01:23.478395	b'ABNORMAL_TERMINATION_IN_LNSRCH'
4.781250e-04	3.0000e-02	0.048296875	0.0271372477	34	0:01:10.000799	b'ABNORMAL_TERMINATION_IN_LNSRCH'
6.562500e-04	3.0000e-02	0.02115625	0.0136956071	24	0:00:10.866394	Goal achieved
6.562500e-04	3.0000e-02	0.02246875	0.0159659558	45	0:01:07.527562	Goal achieved
6.562500e-04	3.0000e-02	0.023125	0.01541832	24	0:00:33.996989	Goal achieved
6.562500e-04	3.0000e-02	0.02378125	0.0154516198	18	0:00:31.657336	Goal achieved
6.562500e-04	3.0000e-02	0.0244375	0.0151872936	36	0:01:10.271456	Goal achieved
6.562500e-04	3.0000e-02	0.0244375	0.0157512301	27	0:01:02.461720	Goal achieved
6.562500e-04	3.0000e-02	0.02509375	0.0168312613	22	0:01:03.546066	Goal achieved
6.562500e-04	3.0000e-02	0.02509375	0.0162054872	31	0:00:17.385695	Goal achieved
6.562500e-04	3.0000e-02	0.02509375	0.0163090754	30	0:00:59.499956	Goal achieved
6.562500e-04	3.0000e-02	0.02509375	0.0168746967	21	0:00:52.365090	Goal achieved
6.562500e-04	3.0000e-02	0.02575	0.0168759081	37	0:01:12.913457	Goal achieved
6.562500e-04	3.0000e-02	0.02575	0.0153391948	25	0:00:58.553638	Goal achieved
6.562500e-04	3.0000e-02	0.02575	0.0149517984	22	0:00:53.801670	Goal achieved
6.562500e-04	3.0000e-02	0.02575	0.0173086549	23	0:00:34.852789	Goal achieved
6.562500e-04	3.0000e-02	0.02640625	0.0152512572	33	0:00:39.840897	Goal achieved
6.562500e-04	3.0000e-02	0.02640625	0.0154276083	26	0:01:08.759315	Goal achieved
6.562500e-04	3.0000e-02	0.02640625	0.0168464661	20	0:00:54.819081	Goal achieved
6.562500e-04	3.0000e-02	0.02640625	0.0184713194	25	0:00:57.045252	Goal achieved
6.562500e-04	3.0000e-02	0.0270625	0.0174264542	23	0:01:04.292525	Goal achieved
6.562500e-04	3.0000e-02	0.0270625	0.0143794674	37	0:01:08.293766	Goal achieved
6.562500e-04	3.0000e-02	0.0270625	0.0181826993	18	0:00:51.883831	Goal achieved
6.562500e-04	3.0000e-02	0.0270625	0.0188482881	24	0:00:09.908390	Goal achieved
6.562500e-04	3.0000e-02	0.02771875	0.0201321328	27	0:00:56.132293	Goal achieved
6.562500e-04	3.0000e-02	0.02771875	0.0199662851	27	0:00:58.977786	Goal achieved
6.562500e-04	3.0000e-02	0.02771875	0.0164558251	24	0:00:35.341182	Goal achieved
6.562500e-04	3.0000e-02	0.02771875	0.0172587465	35	0:01:05.344102	Goal achieved
6.562500e-04	3.0000e-02	0.02771875	0.0207241032	23	0:00:09.334475	Goal achieved
6.562500e-04	3.0000e-02	0.02771875	0.0188986525	18	0:00:55.262795	Goal achieved
6.562500e-04	3.0000e-02	0.02771875	0.0207731694	28	0:01:09.550914	Goal achieved
6.562500e-04	3.0000e-02	0.028375	0.0170090593	33	0:01:10.102437	Goal achieved
6.562500e-04	3.0000e-02	0.028375	0.0217127454	27	0:01:03.914512	Goal achieved
6.562500e-04	3.0000e-02	0.028375	0.0203646487	32	0:01:11.347346	Goal achieved
6.562500e-04	3.0000e-02	0.028375	0.0186817483	26	0:01:00.328145	Goal achieved
6.562500e-04	3.0000e-02	0.028375	0.0189875491	22	0:00:28.686565	Goal achieved
6.562500e-04	3.0000e-02	0.02903125	0.0187701875	20	0:00:54.983782	Goal achieved
6.562500e-04	3.0000e-02	0.02903125	0.023243525	46	0:00:48.948078	Goal achieved
6.562500e-04	3.0000e-02	0.02903125	0.0145960554	38	0:00:39.663788	Goal achieved
6.562500e-04	3.0000e-02	0.02903125	0.0178924965	27	0:00:59.149275	Goal achieved
6.562500e-04	3.0000e-02	0.02903125	0.0186372456	22	0:00:33.024319	Goal achieved
6.562500e-04	3.0000e-02	0.02903125	0.0156183121	29	0:01:07.532192	Goal achieved
6.562500e-04	3.0000e-02	0.02903125	0.0190289634	17	0:00:30.974074	Goal achieved
6.562500e-04	3.0000e-02	0.02903125	0.0180681049	23	0:00:33.480518	Goal achieved
6.562500e-04	3.0000e-02	0.02903125	0.0161611085	33	0:01:01.144247	Goal achieved
6.562500e-04	3.0000e-02	0.0296875	0.0197752667	20	0:00:53.064205	Goal achieved
6.562500e-04	3.0000e-02	0.0296875	0.0163117416	35	0:01:06.710776	Goal achieved
6.562500e-04	3.0000e-02	0.0296875	0.0172349098	24	0:01:05.667387	Goal achieved
6.562500e-04	3.0000e-02	0.03296875	0.0182952482	46	0:01:34.087943	b'ABNORMAL_TERMINATION_IN_LNSRCH'
6.562500e-04	3.0000e-02	0.033625	0.0187558755	38	0:01:21.643714	b'ABNORMAL_TERMINATION_IN_LNSRCH'
6.562500e-04	3.0000e-02	0.03953125	0.0219603668	39	0:01:04.271412	b'ABNORMAL_TERMINATION_IN_LNSRCH'
6.562500e-04	3.0000e-02	0.05659375	0.0330201203	31	0:01:13.861404	b'ABNORMAL_TERMINATION_IN_LNSRCH'
8.343750e-04	3.0000e-02	0.020865625	0.0137331836	26	0:00:57.060812	Goal achieved
8.343750e-04	3.0000e-02	0.0217	0.0139463915	27	0:01:03.155136	Goal achieved
8.343750e-04	3.0000e-02	0.0217	0.0148098471	30	0:01:06.116955	Goal achieved
8.343750e-04	3.0000e-02	0.022534375	0.016448675	24	0:00:55.618312	Goal achieved
8.343750e-04	3.0000e-02	0.02336875	0.0173261659	25	0:01:08.173751	Goal achieved
8.343750e-04	3.0000e-02	0.02336875	0.0159763936	26	0:00:40.567712	Goal achieved
8.343750e-04	3.0000e-02	0.02336875	0.0177797501	23	0:00:51.960015	Goal achieved
8.343750e-04	3.0000e-02	0.02336875	0.0160791081	30	0:01:12.094351	Goal achieved
8.343750e-04	3.0000e-02	0.024203125	0.0185772915	29	0:01:03.668514	Goal achieved
8.343750e-04	3.0000e-02	0.0250375	0.0159400619	16	0:00:53.377157	Goal achieved
8.343750e-04	3.0000e-02	0.025871875	0.0163213229	25	0:01:08.012280	Goal achieved
8.343750e-04	3.0000e-02	0.025871875	0.0171674584	26	0:01:11.037819	Goal achieved
8.343750e-04	3.0000e-02	0.02670625	0.0165305647	18	0:00:35.245330	Goal achieved
8.343750e-04	3.0000e-02	0.02670625	0.0191385872	41	0:01:14.071852	Goal achieved
8.343750e-04	3.0000e-02	0.02670625	0.0149333383	41	0:01:06.512515	Goal achieved
8.343750e-04	3.0000e-02	0.02670625	0.017125052	25	0:00:28.589765	Goal achieved
8.343750e-04	3.0000e-02	0.02670625	0.0165126514	29	0:00:57.904628	Goal achieved
8.343750e-04	3.0000e-02	0.02670625	0.0157080554	22	0:00:37.625762	Goal achieved
8.343750e-04	3.0000e-02	0.02670625	0.0179591061	28	0:01:00.946178	Goal achieved
8.343750e-04	3.0000e-02	0.027540625	0.0168619802	20	0:00:58.030365	Goal achieved
8.343750e-04	3.0000e-02	0.027540625	0.0206110902	21	0:00:26.119121	Goal achieved
8.343750e-04	3.0000e-02	0.027540625	0.0170351449	39	0:01:15.549324	Goal achieved
8.343750e-04	3.0000e-02	0.027540625	0.0175319691	42	0:00:51.914511	Goal achieved
8.343750e-04	3.0000e-02	0.027540625	0.0194521345	28	0:00:42.849536	Goal achieved
8.343750e-04	3.0000e-02	0.027540625	0.014759493	31	0:00:44.163703	Goal achieved
8.343750e-04	3.0000e-02	0.027540625	0.0175462158	15	0:00:53.079197	Goal achieved
8.343750e-04	3.0000e-02	0.027540625	0.0142146472	42	0:00:42.879055	Goal achieved
8.343750e-04	3.0000e-02	0.027540625	0.0166087035	39	0:01:15.718654	Goal achieved
8.343750e-04	3.0000e-02	0.027540625	0.0173895422	26	0:01:12.170488	Goal achieved
8.343750e-04	3.0000e-02	0.027540625	0.0144394241	18	0:00:36.149870	Goal achieved
8.343750e-04	3.0000e-02	0.028375	0.018787236	26	0:01:09.525923	Goal achieved
8.343750e-04	3.0000e-02	0.028375	0.016903223	30	0:01:10.793604	Goal achieved
8.343750e-04	3.0000e-02	0.028375	0.0222623665	28	0:00:33.046867	Goal achieved
8.343750e-04	3.0000e-02	0.028375	0.0186546949	38	0:00:41.461948	Goal achieved
8.343750e-04	3.0000e-02	0.028375	0.0173209026	34	0:01:11.038100	Goal achieved
8.343750e-04	3.0000e-02	0.028375	0.0206332471	22	0:01:07.053653	Goal achieved
8.343750e-04	3.0000e-02	0.028375	0.0158855819	28	0:00:39.853863	Goal achieved
8.343750e-04	3.0000e-02	0.029209375	0.0187868885	31	0:00:35.958382	Goal achieved
8.343750e-04	3.0000e-02	0.029209375	0.0194344215	28	0:00:57.119156	Goal achieved
8.343750e-04	3.0000e-02	0.029209375	0.0228105203	33	0:01:03.318914	Goal achieved
8.343750e-04	3.0000e-02	0.029209375	0.0184264454	19	0:00:58.534844	Goal achieved
8.343750e-04	3.0000e-02	0.029209375	0.0171363124	22	0:00:55.762806	Goal achieved
8.343750e-04	3.0000e-02	0.04005625	0.0224195627	40	0:01:35.793791	b'ABNORMAL_TERMINATION_IN_LNSRCH'
8.343750e-04	3.0000e-02	0.041725	0.0236356593	31	0:01:26.693856	b'ABNORMAL_TERMINATION_IN_LNSRCH'
8.343750e-04	3.0000e-02	0.042559375	0.0234040189	30	0:01:29.263203	b'ABNORMAL_TERMINATION_IN_LNSRCH'
8.343750e-04	3.0000e-02	0.044228125	0.0251311874	38	0:01:09.841810	b'ABNORMAL_TERMINATION_IN_LNSRCH'
8.343750e-04	3.0000e-02	0.044228125	0.0244297031	35	0:01:26.010154	b'ABNORMAL_TERMINATION_IN_LNSRCH'
8.343750e-04	3.0000e-02	0.0450625	0.025754719	29	0:01:23.957758	b'ABNORMAL_TERMINATION_IN_LNSRCH'
8.343750e-04	3.0000e-02	0.04673125	0.0256639869	42	0:01:29.529245	b'ABNORMAL_TERMINATION_IN_LNSRCH'
8.343750e-04	3.0000e-02	0.04673125	0.0264211969	30	0:01:07.569536	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.012500e-03	3.0000e-02	0.0218875	0.0150216403	31	0:01:07.162091	Goal achieved
1.012500e-03	3.0000e-02	0.0239125	0.0171360769	23	0:00:30.035264	Goal achieved
1.012500e-03	3.0000e-02	0.0239125	0.0172761414	27	0:01:04.591484	Goal achieved
1.012500e-03	3.0000e-02	0.0239125	0.015838963	14	0:00:36.509109	Goal achieved
1.012500e-03	3.0000e-02	0.024925	0.0172428055	26	0:00:42.670677	Goal achieved
1.012500e-03	3.0000e-02	0.024925	0.0167949735	22	0:00:28.520703	Goal achieved
1.012500e-03	3.0000e-02	0.024925	0.01694916	22	0:00:57.198329	Goal achieved
1.012500e-03	3.0000e-02	0.024925	0.0145655151	26	0:01:02.925549	Goal achieved
1.012500e-03	3.0000e-02	0.024925	0.016650578	36	0:00:43.380112	Goal achieved
1.012500e-03	3.0000e-02	0.024925	0.0151376703	22	0:00:36.373575	Goal achieved
1.012500e-03	3.0000e-02	0.0259375	0.0167527704	15	0:00:06.606737	Goal achieved
1.012500e-03	3.0000e-02	0.0259375	0.0197559229	23	0:00:57.813636	Goal achieved
1.012500e-03	3.0000e-02	0.0259375	0.0167351986	29	0:01:07.179397	Goal achieved
1.012500e-03	3.0000e-02	0.02695	0.0177359028	21	0:01:04.065804	Goal achieved
1.012500e-03	3.0000e-02	0.02695	0.0175986478	21	0:00:51.398670	Goal achieved
1.012500e-03	3.0000e-02	0.02695	0.0190381259	20	0:00:48.475723	Goal achieved
1.012500e-03	3.0000e-02	0.02695	0.0205456957	26	0:00:36.262731	Goal achieved
1.012500e-03	3.0000e-02	0.02695	0.0203782088	19	0:00:57.376705	Goal achieved
1.012500e-03	3.0000e-02	0.0279625	0.0215029713	26	0:00:57.661926	Goal achieved
1.012500e-03	3.0000e-02	0.0279625	0.0176819499	21	0:00:37.922884	Goal achieved
1.012500e-03	3.0000e-02	0.0279625	0.0198404869	37	0:00:29.675597	Goal achieved
1.012500e-03	3.0000e-02	0.0279625	0.0161381378	19	0:00:56.608157	Goal achieved
1.012500e-03	3.0000e-02	0.0279625	0.0177536445	32	0:00:35.175903	Goal achieved
1.012500e-03	3.0000e-02	0.0279625	0.0175252574	19	0:00:50.983431	Goal achieved
1.012500e-03	3.0000e-02	0.028975	0.0219735625	29	0:00:43.731419	Goal achieved
1.012500e-03	3.0000e-02	0.028975	0.0192827949	16	0:00:59.574210	Goal achieved
1.012500e-03	3.0000e-02	0.028975	0.0172196219	30	0:00:21.974880	Goal achieved
1.012500e-03	3.0000e-02	0.028975	0.0212606622	25	0:01:02.529253	Goal achieved
1.012500e-03	3.0000e-02	0.028975	0.018143442	27	0:01:03.023455	Goal achieved
1.012500e-03	3.0000e-02	0.028975	0.0217424309	31	0:01:07.223588	Goal achieved
1.012500e-03	3.0000e-02	0.028975	0.0165159888	17	0:00:52.880209	Goal achieved
1.012500e-03	3.0000e-02	0.028975	0.0149432558	41	0:01:11.608004	Goal achieved
1.012500e-03	3.0000e-02	0.028975	0.0175774171	25	0:00:58.705578	Goal achieved
1.012500e-03	3.0000e-02	0.0299875	0.0199813025	22	0:01:03.822139	Goal achieved
1.012500e-03	3.0000e-02	0.0299875	0.0178613341	22	0:00:39.455846	Goal achieved
1.012500e-03	3.0000e-02	0.0299875	0.0199351694	30	0:00:19.932713	Goal achieved
1.012500e-03	3.0000e-02	0.0299875	0.0221518704	24	0:01:02.771591	Goal achieved
1.012500e-03	3.0000e-02	0.0299875	0.0223832288	26	0:01:05.646474	Goal achieved
1.012500e-03	3.0000e-02	0.0299875	0.018838749	21	0:00:57.015324	Goal achieved
1.012500e-03	3.0000e-02	0.0299875	0.0158374488	21	0:00:59.834224	Goal achieved
1.012500e-03	3.0000e-02	0.0299875	0.018682502	22	0:01:00.579025	Goal achieved
1.012500e-03	3.0000e-02	0.0299875	0.0185620975	17	0:00:42.134793	Goal achieved
1.012500e-03	3.0000e-02	0.031	0.0177619537	41	0:01:07.774764	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.012500e-03	3.0000e-02	0.0340375	0.0184557161	36	0:01:17.581624	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.012500e-03	3.0000e-02	0.04315	0.0230609379	33	0:01:22.070156	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.012500e-03	3.0000e-02	0.04315	0.024346365	34	0:01:11.652246	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.012500e-03	3.0000e-02	0.0441625	0.0251609347	31	0:01:01.156676	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.012500e-03	3.0000e-02	0.0542875	0.0300905468	33	0:01:18.668399	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.012500e-03	3.0000e-02	0.069475	0.0409898911	28	0:01:18.353783	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.012500e-03	3.0000e-02	0.3064	0.173859101	36	0:01:21.205315	b'ABNORMAL_TERMINATION_IN_LNSRCH'
1.190625e-03	3.0000e-02	0.01855	0.0131500847	43	0:00:51.363499	Goal achieved
1.190625e-03	3.0000e-02	0.022121875	0.0159798972	30	0:01:06.477947	Goal achieved
1.190625e-03	3.0000e-02	0.0233125	0.0138540218	19	0:01:07.264522	Goal achieved
1.190625e-03	3.0000e-02	0.0233125	0.0146202476	17	0:01:02.596301	Goal achieved
1.190625e-03	3.0000e-02	0.0233125	0.0162962678	19	0:00:54.429580	Goal achieved
1.190625e-03	3.0000e-02	0.0233125	0.0156738011	30	0:01:17.053045	Goal achieved
1.190625e-03	3.0000e-02	0.024503125	0.0157891877	33	0:01:09.036191	Goal achieved
1.190625e-03	3.0000e-02	0.024503125	0.0169664985	23	0:00:50.845466	Goal achieved
1.190625e-03	3.0000e-02	0.024503125	0.0171562028	32	0:00:23.804424	Goal achieved
1.190625e-03	3.0000e-02	0.024503125	0.0167607201	38	0:00:48.605846	Goal achieved
1.190625e-03	3.0000e-02	0.02569375	0.0184039601	18	0:00:58.262723	Goal achieved
1.190625e-03	3.0000e-02	0.02569375	0.0191558523	31	0:00:43.559808	Goal achieved
1.190625e-03	3.0000e-02	0.02569375	0.0183808764	27	0:01:09.511333	Goal achieved
1.190625e-03	3.0000e-02	0.026884375	0.020435077	25	0:01:08.718447	Goal achieved
1.190625e-03	3.0000e-02	0.026884375	0.0187435972	33	0:01:10.780151	Goal achieved
1.190625e-03	3.0000e-02	0.026884375	0.0182641354	30	0:01:08.978440	Goal achieved
1.190625e-03	3.0000e-02	0.026884375	0.0180500433	26	0:01:06.008237	Goal achieved
1.190625e-03	3.0000e-02	0.026884375	0.0162939564	15	0:00:24.972812	Goal achieved
1.190625e-03	3.0000e-02	0.026884375	0.0155060932	19	0:01:04.418371	Goal achieved
1.190625e-03	3.0000e-02	0.026884375	0.0196734866	13	0:00:44.999877	Goal achieved
1.190625e-03	3.0000e-02	0.026884375	0.0178739164	28	0:01:08.742917	Goal achieved
1.190625e-03	3.0000e-02	0.026884375	0.0184653742	19	0:00:56.516587	Goal achieved
1.190625e-03	3.0000e-02	0.028075	0.0212911868	19	0:00:47.894510	Goal achieved
1.190625e-03	3.0000e-02	0.028075	0.0184093482	25	0:01:09.421108	Goal achieved
1.190625e-03	3.0000e-02	0.028075	0.0185410877	21	0:00:54.518751	Goal achieved
1.190625e-03	3.0000e-02	0.028075	0.0191381399	18	0:00:46.703704	Goal achieved
1.190625e-03	3.0000e-02	0.028075	0.0177918626	19	0:00:47.378140	Goal achieved
1.190625e-03	3.0000e-02	0.028075	0.0201278984	16	0:00:46.870248	Goal achieved
1.190625e-03	3.0000e-02	0.028075	0.0159892235	33	0:01:09.854641	Goal achieved
1.190625e-03	3.0000e-02	0.028075	0.0175177063	18	0:01:06.152671	Goal achieved
1.190625e-03	3.0000e-02	0.028075	0.016735995	15	0:00:49.670265	Goal achieved
1.190625e-03	3.0000e-02	0.028075	0.0167311351	19	0:00:51.681995	Goal achieved
1.190625e-03	3.0000e-02	0.028075	0.0211163961	25	0:00:55.421209	Goal achieved
1.190625e-03	3.0000e-02	0.029265625	0.0217724788	32	0:01:12.407585	Goal achieved
1.190625e-03	3.0000e-02	0.029265625	0.0237083796	30	0:00:55.711831	Goal achieved
1.190625e-03	3.0000e-02	0.029265625	0.0190359822	19	0:00:39.039576	Goal achieved
1.190625e-03	3.0000e-02	0.029265625	0.0183296138	20	0:00:52.604572	Goal achieved
1.190625e-03	3.0000e-02	0.029265625	0.0204395296	30	0:01:11.621211	Goal achieved
1.190625e-03	3.0000e-02	0.029265625	0.0206480815	17	0:00:06.661480	Goal achieved
